Number,Date-Time,Temp(Â°C),Salinity(psu),Conduct(mS/cm),Velocity(m/sec)
1,18.03.2024 13:00:00,"14,30","0,02","0,02","1462,71"
2,18.03.2024 15:00:00,"13,65","0,01","0,00","1460,34"
3,18.03.2024 17:00:00,"13,30","0,01","0,00","1459,08"
4,18.03.2024 19:00:00,"12,99","0,01","0,00","1457,92"
5,18.03.2024 21:00:00,"12,83","0,02","0,02","1457,35"
6,18.03.2024 23:00:00,"12,73","0,01","0,00","1456,99"
7,19.03.2024 01:00:00,"12,58","0,01","0,00","1456,40"
8,19.03.2024 03:00:00,"12,39","0,02","0,02","1455,70"
9,19.03.2024 05:00:00,"12,20","0,01","0,00","1454,97"
10,19.03.2024 07:00:00,"12,07","0,01","0,00","1454,49"
11,19.03.2024 09:00:00,"11,91","0,01","0,00","1453,89"
12,19.03.2024 11:00:00,"11,88","0,01","0,00","1453,77"
13,19.03.2024 13:00:00,"11,84","0,01","0,00","1453,65"
14,19.03.2024 15:00:00,"11,81","0,01","0,00","1453,53"
15,19.03.2024 17:00:00,"11,84","0,01","0,00","1453,65"
16,19.03.2024 19:00:00,"11,94","0,01","0,00","1454,01"
17,19.03.2024 21:00:00,"12,00","0,01","0,00","1454,25"
18,19.03.2024 23:00:00,"12,07","0,01","0,00","1454,49"
19,20.03.2024 01:00:00,"12,10","0,01","0,00","1454,61"
20,20.03.2024 03:00:00,"12,20","0,02","0,02","1454,99"
21,20.03.2024 05:00:00,"12,26","0,01","0,00","1455,21"
22,20.03.2024 07:00:00,"12,29","0,01","0,00","1455,33"
23,20.03.2024 09:00:00,"12,32","0,01","0,00","1455,45"
24,20.03.2024 11:00:00,"12,39","0,02","0,02","1455,70"
25,20.03.2024 13:00:00,"12,39","0,01","0,00","1455,69"
26,20.03.2024 15:00:00,"12,42","0,02","0,02","1455,82"
27,20.03.2024 17:00:00,"12,42","0,01","0,00","1455,81"
28,20.03.2024 19:00:00,"12,48","0,02","0,02","1456,06"
29,20.03.2024 21:00:00,"12,54","0,02","0,02","1456,30"
30,20.03.2024 23:00:00,"12,54","0,01","0,00","1456,28"
31,21.03.2024 01:00:00,"12,54","0,01","0,00","1456,28"
32,21.03.2024 03:00:00,"12,58","0,01","0,00","1456,40"
33,21.03.2024 05:00:00,"12,54","0,01","0,00","1456,28"
34,21.03.2024 07:00:00,"12,48","0,01","0,00","1456,05"
35,21.03.2024 09:00:00,"12,45","0,01","0,00","1455,93"
36,21.03.2024 11:00:00,"12,42","0,02","0,02","1455,82"
37,21.03.2024 13:00:00,"12,35","0,01","0,00","1455,57"
38,21.03.2024 15:00:00,"12,29","0,01","0,00","1455,33"
39,21.03.2024 17:00:00,"12,26","0,02","0,02","1455,23"
40,21.03.2024 19:00:00,"12,42","0,01","0,00","1455,81"
41,21.03.2024 21:00:00,"12,80","0,01","0,00","1457,22"
42,21.03.2024 23:00:00,"13,02","0,01","0,00","1458,04"
43,22.03.2024 01:00:00,"12,67","0,01","0,00","1456,75"
44,22.03.2024 03:00:00,"12,23","0,01","0,00","1455,09"
45,22.03.2024 05:00:00,"11,91","0,01","0,00","1453,89"
46,22.03.2024 07:00:00,"11,78","0,01","0,00","1453,40"
47,22.03.2024 09:00:00,"11,94","0,01","0,00","1454,01"
48,22.03.2024 11:00:00,"12,48","0,02","0,02","1456,06"
49,22.03.2024 13:00:00,"12,89","0,01","0,00","1457,58"
50,22.03.2024 15:00:00,"12,70","0,01","0,00","1456,87"
51,22.03.2024 17:00:00,"12,45","0,01","0,00","1455,93"
52,22.03.2024 19:00:00,"11,97","0,01","0,00","1454,13"
53,22.03.2024 21:00:00,"11,52","0,01","0,00","1452,43"
54,22.03.2024 23:00:00,"11,23","0,01","0,00","1451,31"
55,23.03.2024 01:00:00,"11,01","0,01","0,00","1450,44"
56,23.03.2024 03:00:00,"10,78","0,01","0,00","1449,56"
57,23.03.2024 05:00:00,"10,55","0,01","0,00","1448,67"
58,23.03.2024 07:00:00,"10,45","0,01","0,00","1448,29"
59,23.03.2024 09:00:00,"10,75","0,01","0,00","1449,43"
60,23.03.2024 11:00:00,"11,20","0,01","0,00","1451,19"
61,23.03.2024 13:00:00,"11,62","0,01","0,00","1452,79"
62,23.03.2024 15:00:00,"11,88","0,01","0,00","1453,77"
63,23.03.2024 17:00:00,"12,07","0,01","0,00","1454,49"
64,23.03.2024 19:00:00,"12,16","0,01","0,00","1454,85"
65,23.03.2024 21:00:00,"12,10","0,01","0,00","1454,61"
66,23.03.2024 23:00:00,"11,81","0,01","0,00","1453,53"
67,24.03.2024 01:00:00,"11,52","0,01","0,00","1452,43"
68,24.03.2024 03:00:00,"11,07","0,01","0,00","1450,69"
69,24.03.2024 05:00:00,"10,65","0,01","0,00","1449,05"
70,24.03.2024 07:00:00,"10,26","0,01","0,00","1447,52"
71,24.03.2024 09:00:00,"10,22","0,01","0,00","1447,39"
72,24.03.2024 11:00:00,"11,04","0,01","0,00","1450,57"
73,24.03.2024 13:00:00,"11,84","0,02","0,02","1453,66"
74,24.03.2024 15:00:00,"12,20","0,02","0,02","1454,99"
75,24.03.2024 17:00:00,"12,51","0,01","0,00","1456,16"
76,24.03.2024 19:00:00,"12,58","0,02","0,02","1456,41"
77,24.03.2024 21:00:00,"12,32","0,01","0,00","1455,45"
78,24.03.2024 23:00:00,"12,23","0,01","0,00","1455,09"
79,25.03.2024 01:00:00,"11,94","0,02","0,02","1454,02"
80,25.03.2024 03:00:00,"11,59","0,01","0,00","1452,67"
81,25.03.2024 05:00:00,"11,23","0,01","0,00","1451,31"
82,25.03.2024 07:00:00,"10,94","0,01","0,00","1450,19"
83,25.03.2024 09:00:00,"11,14","0,01","0,00","1450,94"
84,25.03.2024 11:00:00,"11,59","0,01","0,00","1452,67"
85,25.03.2024 13:00:00,"11,62","0,01","0,00","1452,79"
86,25.03.2024 15:00:00,"11,56","0,01","0,00","1452,55"
87,25.03.2024 17:00:00,"11,49","0,01","0,00","1452,30"
88,25.03.2024 19:00:00,"11,43","0,01","0,00","1452,06"
89,25.03.2024 21:00:00,"11,59","0,01","0,00","1452,67"
90,25.03.2024 23:00:00,"11,33","0,01","0,00","1451,69"
91,26.03.2024 01:00:00,"11,10","0,01","0,00","1450,82"
92,26.03.2024 03:00:00,"10,81","0,01","0,00","1449,69"
93,26.03.2024 05:00:00,"10,62","0,01","0,00","1448,93"
94,26.03.2024 07:00:00,"10,49","0,01","0,00","1448,41"
95,26.03.2024 09:00:00,"10,72","0,01","0,00","1449,31"
96,26.03.2024 11:00:00,"11,33","0,01","0,00","1451,69"
97,26.03.2024 13:00:00,"11,65","0,01","0,00","1452,92"
98,26.03.2024 15:00:00,"12,10","0,01","0,00","1454,61"
99,26.03.2024 17:00:00,"12,48","0,01","0,00","1456,05"
100,26.03.2024 19:00:00,"12,51","0,01","0,00","1456,16"
101,26.03.2024 21:00:00,"12,39","0,01","0,00","1455,69"
102,26.03.2024 23:00:00,"12,32","0,01","0,00","1455,45"
103,27.03.2024 01:00:00,"12,20","0,02","0,02","1454,99"
104,27.03.2024 03:00:00,"11,97","0,01","0,00","1454,13"
105,27.03.2024 05:00:00,"11,78","0,01","0,00","1453,40"
106,27.03.2024 07:00:00,"11,59","0,01","0,00","1452,67"
107,27.03.2024 09:00:00,"11,97","0,02","0,02","1454,15"
108,27.03.2024 11:00:00,"12,80","0,02","0,02","1457,24"
109,27.03.2024 13:00:00,"12,61","0,01","0,00","1456,52"
110,27.03.2024 15:00:00,"12,29","0,01","0,00","1455,33"
111,27.03.2024 17:00:00,"12,13","0,01","0,00","1454,73"
112,27.03.2024 19:00:00,"12,16","0,01","0,00","1454,85"
113,27.03.2024 21:00:00,"11,94","0,01","0,00","1454,01"
114,27.03.2024 23:00:00,"11,84","0,01","0,00","1453,65"
115,28.03.2024 01:00:00,"11,94","0,01","0,00","1454,01"
116,28.03.2024 03:00:00,"12,13","0,01","0,00","1454,73"
117,28.03.2024 05:00:00,"12,32","0,01","0,00","1455,45"
118,28.03.2024 07:00:00,"12,48","0,01","0,00","1456,05"
119,28.03.2024 09:00:00,"12,67","0,01","0,00","1456,75"
120,28.03.2024 11:00:00,"12,58","0,01","0,00","1456,40"
121,28.03.2024 13:00:00,"12,39","0,01","0,00","1455,69"
122,28.03.2024 15:00:00,"12,73","0,01","0,00","1456,99"
123,28.03.2024 17:00:00,"12,73","0,01","0,00","1456,99"
124,28.03.2024 19:00:00,"12,64","0,01","0,00","1456,64"
125,28.03.2024 21:00:00,"12,54","0,01","0,00","1456,28"
126,28.03.2024 23:00:00,"12,61","0,02","0,02","1456,53"
127,29.03.2024 01:00:00,"12,54","0,01","0,00","1456,28"
128,29.03.2024 03:00:00,"12,42","0,01","0,00","1455,81"
129,29.03.2024 05:00:00,"12,29","0,01","0,00","1455,33"
130,29.03.2024 07:00:00,"12,13","0,01","0,00","1454,73"
131,29.03.2024 09:00:00,"12,54","0,01","0,00","1456,28"
132,29.03.2024 11:00:00,"12,99","0,01","0,00","1457,92"
133,29.03.2024 13:00:00,"13,21","0,01","0,00","1458,74"
134,29.03.2024 15:00:00,"13,27","0,01","0,00","1458,97"
135,29.03.2024 17:00:00,"13,08","0,01","0,00","1458,27"
136,29.03.2024 19:00:00,"12,61","0,01","0,00","1456,52"
137,29.03.2024 21:00:00,"12,29","0,01","0,00","1455,33"
138,29.03.2024 23:00:00,"12,32","0,01","0,00","1455,45"
139,30.03.2024 01:00:00,"12,23","0,01","0,00","1455,09"
140,30.03.2024 03:00:00,"11,97","0,01","0,00","1454,13"
141,30.03.2024 05:00:00,"11,72","0,01","0,00","1453,16"
142,30.03.2024 07:00:00,"11,43","0,01","0,00","1452,06"
143,30.03.2024 09:00:00,"11,75","0,01","0,00","1453,28"
144,30.03.2024 11:00:00,"10,13","2,22","2,98","1449,73"
145,30.03.2024 13:00:00,"9,40","2,14","2,83","1446,76"
146,30.03.2024 15:00:00,"10,72","2,00","2,74","1451,76"
147,30.03.2024 17:00:00,"11,04","1,98","2,74","1452,99"
148,30.03.2024 19:00:00,"10,81","2,25","3,07","1452,44"
149,30.03.2024 21:00:00,"10,13","2,40","3,21","1449,96"
150,30.03.2024 23:00:00,"9,40","2,52","3,30","1447,23"
151,31.03.2024 01:00:00,"8,66","2,60","3,32","1444,36"
152,31.03.2024 03:00:00,"7,98","2,69","3,38","1441,71"
153,31.03.2024 05:00:00,"7,37","2,74","3,38","1439,20"
154,31.03.2024 07:00:00,"6,88","2,77","3,37","1437,21"
155,31.03.2024 09:00:00,"6,92","2,82","3,43","1437,42"
156,31.03.2024 11:00:00,"8,43","2,81","3,56","1443,67"
157,31.03.2024 13:00:00,"10,62","2,77","3,72","1452,33"
158,31.03.2024 15:00:00,"11,36","2,51","3,45","1454,87"
159,31.03.2024 17:00:00,"11,88","2,50","3,48","1456,81"
160,31.03.2024 19:00:00,"11,78","2,76","3,81","1456,76"
161,31.03.2024 21:00:00,"11,14","2,87","3,90","1454,45"
162,31.03.2024 23:00:00,"10,39","2,95","3,92","1451,66"
163,01.04.2024 01:00:00,"9,60","2,99","3,89","1448,60"
164,01.04.2024 03:00:00,"8,86","3,00","3,83","1445,68"
165,01.04.2024 05:00:00,"8,19","3,03","3,79","1442,97"
166,01.04.2024 07:00:00,"7,61","3,02","3,73","1440,57"
167,01.04.2024 09:00:00,"7,92","3,05","3,79","1441,88"
168,01.04.2024 11:00:00,"10,85","3,10","4,16","1453,62"
169,01.04.2024 13:00:00,"13,08","3,06","4,35","1461,96"
170,01.04.2024 15:00:00,"13,52","2,94","4,23","1463,41"
171,01.04.2024 17:00:00,"13,58","2,87","4,14","1463,55"
172,01.04.2024 19:00:00,"12,80","2,91","4,11","1460,73"
173,01.04.2024 21:00:00,"11,88","2,95","4,08","1457,36"
174,01.04.2024 23:00:00,"10,91","2,98","4,01","1453,72"
175,02.04.2024 01:00:00,"9,93","2,96","3,89","1449,88"
176,02.04.2024 03:00:00,"9,10","2,93","3,77","1446,54"
177,02.04.2024 05:00:00,"8,43","2,91","3,68","1443,79"
178,02.04.2024 07:00:00,"7,98","2,92","3,64","1441,99"
179,02.04.2024 09:00:00,"8,26","2,90","3,65","1443,08"
180,02.04.2024 11:00:00,"11,07","2,92","3,95","1454,27"
181,02.04.2024 13:00:00,"13,61","2,87","4,14","1463,66"
182,02.04.2024 15:00:00,"14,76","2,73","4,06","1467,58"
183,02.04.2024 17:00:00,"14,58","2,70","4,00","1466,89"
184,02.04.2024 19:00:00,"13,61","2,76","3,99","1463,53"
185,02.04.2024 21:00:00,"12,45","2,80","3,93","1459,31"
186,02.04.2024 23:00:00,"11,20","2,34","3,22","1454,05"
187,03.04.2024 01:00:00,"10,42","2,25","3,04","1450,92"
188,03.04.2024 03:00:00,"9,76","2,26","3,00","1448,36"
189,03.04.2024 05:00:00,"9,10","2,23","2,91","1445,67"
190,03.04.2024 07:00:00,"8,56","2,24","2,88","1443,50"
191,03.04.2024 09:00:00,"8,56","2,24","2,88","1443,50"
192,03.04.2024 11:00:00,"10,65","2,26","3,07","1451,82"
193,03.04.2024 13:00:00,"12,83","2,27","3,25","1460,07"
194,03.04.2024 15:00:00,"14,11","2,17","3,23","1464,62"
195,03.04.2024 17:00:00,"12,96","2,17","3,13","1460,42"
196,03.04.2024 19:00:00,"11,94","2,14","3,01","1456,61"
197,03.04.2024 21:00:00,"11,04","2,17","2,98","1453,22"
198,03.04.2024 23:00:00,"10,16","2,15","2,89","1449,77"
199,04.04.2024 01:00:00,"9,37","2,05","2,71","1446,51"
200,04.04.2024 03:00:00,"8,76","2,06","2,68","1444,10"
201,04.04.2024 05:00:00,"8,12","2,04","2,61","1441,45"
202,04.04.2024 07:00:00,"7,30","2,04","2,55","1438,03"
203,04.04.2024 09:00:00,"6,71","2,05","2,52","1435,54"
204,04.04.2024 11:00:00,"6,43","2,04","2,49","1434,33"
205,04.04.2024 13:00:00,"6,32","2,04","2,49","1433,89"
206,04.04.2024 15:00:00,"6,11","2,03","2,46","1432,96"
207,04.04.2024 17:00:00,"5,86","2,04","2,46","1431,90"
208,04.04.2024 19:00:00,"4,16","28,24","26,92","1458,37"
209,04.04.2024 21:00:00,"4,16","28,20","26,89","1458,33"
210,04.04.2024 23:00:00,"3,64","15,53","15,34","1439,59"
211,05.04.2024 01:00:00,"3,56","10,88","11,02","1433,21"
212,05.04.2024 03:00:00,"3,56","8,62","8,88","1430,27"
213,05.04.2024 05:00:00,"3,67","7,95","8,26","1429,89"
214,05.04.2024 07:00:00,"3,82","6,61","6,99","1428,82"
215,05.04.2024 09:00:00,"4,52","5,92","6,43","1431,05"
216,05.04.2024 11:00:00,"5,07","4,89","5,46","1432,12"
217,05.04.2024 13:00:00,"7,40","4,53","5,42","1441,61"
218,05.04.2024 15:00:00,"7,61","4,03","4,88","1441,84"
219,05.04.2024 17:00:00,"7,64","3,66","4,47","1441,52"
220,05.04.2024 19:00:00,"5,90","3,95","4,58","1434,50"
221,05.04.2024 21:00:00,"4,93","3,95","4,45","1430,27"
222,05.04.2024 23:00:00,"6,64","27,97","28,54","1468,22"
223,06.04.2024 01:00:00,"6,43","27,80","28,22","1467,16"
224,06.04.2024 03:00:00,"6,21","27,72","27,99","1466,20"
225,06.04.2024 05:00:00,"6,00","27,67","27,78","1465,28"
226,06.04.2024 07:00:00,"5,90","27,59","27,64","1464,75"
227,06.04.2024 09:00:00,"6,64","27,60","28,20","1467,75"
228,06.04.2024 11:00:00,"7,54","27,66","28,93","1471,39"
229,06.04.2024 13:00:00,"8,56","27,70","29,75","1475,39"
230,06.04.2024 15:00:00,"9,13","27,73","30,21","1477,59"
231,06.04.2024 17:00:00,"9,37","24,67","27,33","1474,65"
232,06.04.2024 19:00:00,"8,66","24,43","26,60","1471,67"
233,06.04.2024 21:00:00,"7,88","24,01","25,67","1468,13"
234,06.04.2024 23:00:00,"7,23","23,40","24,65","1464,78"
235,07.04.2024 01:00:00,"6,67","23,16","24,06","1462,25"
236,07.04.2024 03:00:00,"6,18","22,90","23,50","1459,91"
237,07.04.2024 05:00:00,"5,75","22,65","23,00","1457,84"
238,07.04.2024 07:00:00,"5,50","22,53","22,74","1456,66"
239,07.04.2024 09:00:00,"6,32","22,47","23,19","1459,94"
240,07.04.2024 11:00:00,"9,40","22,58","25,23","1472,17"
241,07.04.2024 13:00:00,"14,61","23,09","29,24","1491,28"
242,07.04.2024 15:00:00,"14,73","22,73","28,90","1491,25"
243,07.04.2024 17:00:00,"13,65","22,18","27,56","1486,95"
244,07.04.2024 19:00:00,"12,32","21,84","26,32","1481,95"
245,07.04.2024 21:00:00,"11,07","21,48","25,15","1477,03"
246,07.04.2024 23:00:00,"9,93","21,14","24,09","1472,39"
247,08.04.2024 01:00:00,"8,93","20,86","23,20","1468,26"
248,08.04.2024 03:00:00,"8,09","20,62","22,46","1464,67"
249,08.04.2024 05:00:00,"7,30","20,49","21,87","1461,37"
250,08.04.2024 07:00:00,"6,71","20,38","21,42","1458,85"
251,08.04.2024 09:00:00,"7,71","20,34","21,96","1462,83"
252,08.04.2024 11:00:00,"14,24","20,93","26,50","1487,45"
253,08.04.2024 13:00:00,"19,35","21,75","30,79","1504,52"
254,08.04.2024 15:00:00,"18,78","20,75","29,15","1501,70"
255,08.04.2024 17:00:00,"15,96","19,99","26,45","1492,02"
256,08.04.2024 19:00:00,"14,14","19,70","25,03","1485,67"
257,08.04.2024 21:00:00,"12,67","19,47","23,90","1480,30"
258,08.04.2024 23:00:00,"11,56","19,21","22,98","1476,01"
259,09.04.2024 01:00:00,"10,58","18,97","22,18","1472,16"
260,09.04.2024 03:00:00,"9,83","18,86","21,65","1469,19"
261,09.04.2024 05:00:00,"9,07","18,72","21,08","1466,09"
262,09.04.2024 07:00:00,"8,49","18,67","20,72","1463,81"
263,09.04.2024 09:00:00,"9,37","18,68","21,20","1467,20"
264,09.04.2024 11:00:00,"15,59","19,27","25,37","1489,98"
265,09.04.2024 13:00:00,"19,73","19,75","28,44","1503,38"
266,09.04.2024 15:00:00,"19,79","18,95","27,44","1502,65"
267,09.04.2024 17:00:00,"17,23","17,97","24,70","1493,71"
268,09.04.2024 19:00:00,"15,65","17,92","23,78","1488,59"
269,09.04.2024 21:00:00,"13,96","17,84","22,76","1482,81"
270,09.04.2024 23:00:00,"12,67","17,51","21,69","1477,93"
271,10.04.2024 01:00:00,"11,36","17,42","20,91","1473,11"
272,10.04.2024 03:00:00,"10,26","17,30","20,22","1468,88"
273,10.04.2024 05:00:00,"9,37","17,25","19,71","1465,42"
274,10.04.2024 07:00:00,"8,70","17,20","19,32","1462,76"
275,10.04.2024 09:00:00,"9,43","17,19","19,68","1465,60"
276,10.04.2024 11:00:00,"11,07","17,20","20,53","1471,78"
277,10.04.2024 13:00:00,"12,04","17,22","21,04","1475,31"
278,10.04.2024 15:00:00,"11,33","17,14","20,59","1472,66"
279,10.04.2024 17:00:00,"10,81","17,11","20,29","1470,70"
280,10.04.2024 19:00:00,"10,09","17,00","19,81","1467,88"
281,10.04.2024 21:00:00,"9,43","16,80","19,27","1465,12"
282,10.04.2024 23:00:00,"8,97","15,94","18,15","1462,24"
283,11.04.2024 01:00:00,"8,80","17,49","19,67","1463,52"
284,11.04.2024 03:00:00,"8,60","17,47","19,55","1462,71"
285,11.04.2024 05:00:00,"8,39","17,45","19,43","1461,89"
286,11.04.2024 07:00:00,"8,22","17,45","19,34","1461,22"
287,11.04.2024 09:00:00,"8,29","17,47","19,40","1461,52"
288,11.04.2024 11:00:00,"8,63","17,48","19,58","1462,86"
289,11.04.2024 13:00:00,"8,83","17,50","19,70","1463,67"
290,11.04.2024 15:00:00,"8,73","17,46","19,62","1463,23"
291,11.04.2024 17:00:00,"8,53","17,42","19,47","1462,38"
292,11.04.2024 19:00:00,"8,26","17,38","19,29","1461,26"
293,11.04.2024 21:00:00,"8,05","17,13","18,93","1460,14"
294,11.04.2024 23:00:00,"7,88","16,74","18,46","1458,98"
295,12.04.2024 01:00:00,"7,75","15,53","17,16","1456,90"
296,12.04.2024 03:00:00,"7,64","14,65","16,22","1455,37"
297,12.04.2024 05:00:00,"7,61","14,49","16,04","1455,03"
298,12.04.2024 07:00:00,"7,64","14,47","16,04","1455,15"
299,12.04.2024 09:00:00,"8,12","14,45","16,22","1457,05"
300,12.04.2024 11:00:00,"8,39","14,40","16,29","1458,06"
301,12.04.2024 13:00:00,"8,49","14,30","16,23","1458,34"
302,12.04.2024 15:00:00,"8,66","14,27","16,26","1458,96"
303,12.04.2024 17:00:00,"8,63","14,17","16,14","1458,71"
304,12.04.2024 19:00:00,"8,56","14,11","16,05","1458,37"
305,12.04.2024 21:00:00,"8,43","13,99","15,87","1457,68"
306,12.04.2024 23:00:00,"8,29","13,76","15,58","1456,86"
307,13.04.2024 01:00:00,"8,12","11,70","13,35","1453,59"
308,13.04.2024 03:00:00,"7,95","11,70","13,29","1452,90"
309,13.04.2024 05:00:00,"7,75","11,62","13,14","1451,98"
310,13.04.2024 07:00:00,"7,68","11,59","13,08","1451,66"
311,13.04.2024 09:00:00,"8,80","11,62","13,51","1456,19"
312,13.04.2024 11:00:00,"11,10","11,71","14,42","1465,17"
313,13.04.2024 13:00:00,"11,33","11,67","14,46","1465,96"
314,13.04.2024 15:00:00,"12,96","11,54","14,89","1471,73"
315,13.04.2024 17:00:00,"13,18","11,32","14,71","1472,26"
316,13.04.2024 19:00:00,"12,58","11,30","14,47","1470,07"
317,13.04.2024 21:00:00,"11,88","11,22","14,14","1467,43"
318,13.04.2024 23:00:00,"11,27","11,14","13,83","1465,07"
319,14.04.2024 01:00:00,"10,68","10,95","13,41","1462,64"
320,14.04.2024 03:00:00,"10,19","10,80","13,08","1460,59"
321,14.04.2024 05:00:00,"9,70","10,75","12,87","1458,63"
322,14.04.2024 07:00:00,"9,33","10,75","12,74","1457,20"
323,14.04.2024 09:00:00,"10,36","10,75","13,08","1461,16"
324,14.04.2024 11:00:00,"16,08","11,16","15,55","1482,04"
325,14.04.2024 13:00:00,"19,56","11,55","17,34","1493,51"
